date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-05-25,SKU007,125,0,8,72
2025-06-01,SKU007,84,0,8,72
2025-06-08,SKU007,166,0,8,72
2025-06-15,SKU007,110,0,8,72
2025-06-22,SKU007,61,78,8,72
2025-06-29,SKU007,157,0,8,72
2025-07-06,SKU007,128,0,8,72
2025-07-13,SKU007,84,0,8,72
2025-07-20,SKU007,205,0,8,72
2025-07-27,SKU007,164,0,8,72
2025-08-03,SKU007,131,0,8,72
2025-08-10,SKU007,93,0,8,72
2025-08-17,SKU007,45,119,8,72
2025-08-24,SKU007,3,135,8,72
2025-08-31,SKU007,129,0,8,72
2025-09-07,SKU007,97,0,8,72
2025-09-14,SKU007,132,0,8,72
2025-09-21,SKU007,96,0,8,72
2025-09-28,SKU007,50,83,8,72
2025-10-05,SKU007,127,0,8,72
2025-10-12,SKU007,77,0,8,72
2025-10-19,SKU007,100,0,8,72
2025-10-26,SKU007,143,0,8,72
2025-11-02,SKU007,75,0,8,72
2025-11-09,SKU007,25,73,8,72
2025-11-16,SKU007,96,0,8,72
2025-11-23,SKU007,31,153,8,72
2025-11-30,SKU007,93,0,8,72
2025-12-07,SKU007,123,0,8,72
2025-12-14,SKU007,86,0,8,72
2025-12-21,SKU007,32,121,8,72
2025-12-28,SKU007,140,0,8,72
2024-01-07,SKU008,126,0,4,30
2024-01-14,SKU008,76,0,4,30
2024-01-21,SKU008,35,0,4,30
2024-01-28,SKU008,109,0,4,30
2024-02-04,SKU008,60,0,4,30
2024-02-11,SKU008,18,87,4,30
2024-02-18,SKU008,126,0,4,30
2024-02-25,SKU008,118,0,4,30
2024-03-03,SKU008,77,0,4,30
2024-03-10,SKU008,36,0,4,30
2024-03-17,SKU008,0,80,4,30
2024-03-24,SKU008,163,0,4,30
2024-03-31,SKU008,122,0,4,30
2024-04-07,SKU008,85,0,4,30
2024-04-14,SKU008,51,0,4,30
2024-04-21,SKU008,135,0,4,30
2024-04-28,SKU008,97,0,4,30
2024-05-05,SKU008,56,0,4,30
2024-05-12,SKU008,19,78,4,30
2024-05-19,SKU008,83,0,4,30
2024-05-26,SKU008,48,0,4,30
2024-06-02,SKU008,88,0,4,30
2024-06-09,SKU008,51,0,4,30
2024-06-16,SKU008,0,145,4,30
2024-06-23,SKU008,0,173,4,30
2024-06-30,SKU008,145,0,4,30
2024-07-07,SKU008,103,0,4,30
2024-07-14,SKU008,72,0,4,30
2024-07-21,SKU008,157,0,4,30
2024-07-28,SKU008,125,0,4,30
2024-08-04,SKU008,84,0,4,30
2024-08-11,SKU008,39,0,4,30
2024-08-18,SKU008,149,0,4,30
2024-08-25,SKU008,112,0,4,30
2024-09-01,SKU008,77,0,4,30
2024-09-08,SKU008,33,0,4,30
2024-09-15,SKU008,0,119,4,30
2024-09-22,SKU008,149,0,4,30
2024-09-29,SKU008,104,0,4,30
2024-10-06,SKU008,67,0,4,30
2024-10-13,SKU008,193,0,4,30
2024-10-20,SKU008,142,0,4,30
2024-10-27,SKU008,73,0,4,30
2024-11-03,SKU008,174,0,4,30
2024-11-10,SKU008,125,0,4,30
2024-11-17,SKU008,80,0,4,30
2024-11-24,SKU008,181,0,4,30
2024-12-01,SKU008,107,0,4,30
2024-12-08,SKU008,46,0,4,30
2024-12-15,SKU008,80,0,4,30
2024-12-22,SKU008,32,0,4,30
2024-12-29,SKU008,85,0,4,30
2025-01-05,SKU008,42,0,4,30
2025-01-12,SKU008,1,115,4,30
2025-01-19,SKU008,0,125,4,30
2025-01-26,SKU008,111,0,4,30
2025-02-02,SKU008,66,0,4,30
2025-02-09,SKU008,190,0,4,30
2025-02-16,SKU008,155,0,4,30
2025-02-23,SKU008,118,0,4,30
2025-03-02,SKU008,78,0,4,30
2025-03-09,SKU008,37,0,4,30
2025-03-16,SKU008,120,0,4,30
2025-03-23,SKU008,63,0,4,30
2025-03-30,SKU008,163,0,4,30
2025-04-06,SKU008,115,0,4,30
2025-04-13,SKU008,73,0,4,30
2025-04-20,SKU008,25,78,4,30
2025-04-27,SKU008,152,0,4,30
2025-05-04,SKU008,110,0,4,30
2025-05-11,SKU008,72,0,4,30
2025-05-18,SKU008,34,0,4,30
2025-05-25,SKU008,0,84,4,30
2025-06-01,SKU008,127,0,4,30
2025-06-08,SKU008,92,0,4,30
2025-06-15,SKU008,47,0,4,30
2025-06-22,SKU008,134,0,4,30
2025-06-29,SKU008,97,0,4,30
2025-07-06,SKU008,59,0,4,30
2025-07-13,SKU008,172,0,4,30
2025-07-20,SKU008,141,0,4,30
2025-07-27,SKU008,94,0,4,30
2025-08-03,SKU008,58,0,4,30
2025-08-10,SKU008,85,0,4,30
2025-08-17,SKU008,23,78,4,30
2025-08-24,SKU008,154,0,4,30
2025-08-31,SKU008,116,0,4,30
2025-09-07,SKU008,83,0,4,30
2025-09-14,SKU008,45,0,4,30
2025-09-21,SKU008,6,137,4,30
2025-09-28,SKU008,121,0,4,30
2025-10-05,SKU008,80,0,4,30
2025-10-12,SKU008,38,0,4,30
2025-10-19,SKU008,0,127,4,30
2025-10-26,SKU008,0,134,4,30
2025-11-02,SKU008,163,0,4,30
2025-11-09,SKU008,85,0,4,30
2025-11-16,SKU008,38,0,4,30
2025-11-23,SKU008,0,121,4,30
2025-11-30,SKU008,0,139,4,30
2025-12-07,SKU008,132,0,4,30
2025-12-14,SKU008,87,0,4,30
2025-12-21,SKU008,42,0,4,30
2025-12-28,SKU008,94,0,4,30
2024-01-07,SKU009,313,0,7,98
2024-01-14,SKU009,217,0,7,98
2024-01-21,SKU009,143,0,7,98
2024-01-28,SKU009,306,0,7,98
2024-02-04,SKU009,225,0,7,98
2024-02-11,SKU009,147,0,7,98
2024-02-18,SKU009,349,0,7,98
2024-02-25,SKU009,277,0,7,98
2024-03-03,SKU009,198,0,7,98
2024-03-10,SKU009,108,0,7,98
2024-03-17,SKU009,260,0,7,98
2024-03-24,SKU009,188,0,7,98
2024-03-31,SKU009,109,0,7,98
2024-04-07,SKU009,243,0,7,98
2024-04-14,SKU009,166,0,7,98
2024-04-21,SKU009,94,206,7,98
2024-04-28,SKU009,201,0,7,98
2024-05-05,SKU009,116,0,7,98
2024-05-12,SKU009,32,198,7,98
2024-05-19,SKU009,299,0,7,98
2024-05-26,SKU009,253,0,7,98
2024-06-02,SKU009,195,0,7,98
2024-06-09,SKU009,132,0,7,98
2024-06-16,SKU009,339,0,7,98
2024-06-23,SKU009,269,0,7,98
2024-06-30,SKU009,206,0,7,98
2024-07-07,SKU009,144,0,7,98
2024-07-14,SKU009,303,0,7,98
2024-07-21,SKU009,240,0,7,98
2024-07-28,SKU009,184,0,7,98
2024-08-04,SKU009,132,0,7,98
2024-08-11,SKU009,58,131,7,98
2024-08-18,SKU009,0,178,7,98
2024-08-25,SKU009,303,0,7,98
2024-09-01,SKU009,247,0,7,98
2024-09-08,SKU009,181,0,7,98
2024-09-15,SKU009,110,0,7,98
2024-09-22,SKU009,53,188,7,98
2024-09-29,SKU009,0,168,7,98
2024-10-06,SKU009,0,151,7,98
2024-10-13,SKU009,281,0,7,98
2024-10-20,SKU009,179,0,7,98
2024-10-27,SKU009,200,0,7,98
2024-11-03,SKU009,68,276,7,98
2024-11-10,SKU009,0,162,7,98
2024-11-17,SKU009,167,0,7,98
2024-11-24,SKU009,70,256,7,98
2024-12-01,SKU009,307,0,7,98
2024-12-08,SKU009,197,0,7,98
2024-12-15,SKU009,116,0,7,98
2024-12-22,SKU009,297,0,7,98
2024-12-29,SKU009,203,0,7,98
2025-01-05,SKU009,141,0,7,98
2025-01-12,SKU009,218,0,7,98
2025-01-19,SKU009,153,0,7,98
2025-01-26,SKU009,295,0,7,98
2025-02-02,SKU009,239,0,7,98
2025-02-09,SKU009,181,0,7,98
2025-02-16,SKU009,116,0,7,98
2025-02-23,SKU009,57,268,7,98
2025-03-02,SKU009,132,0,7,98
2025-03-09,SKU009,368,0,7,98
2025-03-16,SKU009,295,0,7,98
2025-03-23,SKU009,188,0,7,98
2025-03-30,SKU009,97,199,7,98
2025-04-06,SKU009,185,0,7,98
2025-04-13,SKU009,105,0,7,98
2025-04-20,SKU009,16,176,7,98
2025-04-27,SKU009,286,0,7,98
2025-05-04,SKU009,205,0,7,98
2025-05-11,SKU009,116,0,7,98
2025-05-18,SKU009,44,131,7,98
2025-05-25,SKU009,304,0,7,98
2025-06-01,SKU009,238,0,7,98
2025-06-08,SKU009,160,0,7,98
2025-06-15,SKU009,241,0,7,98
2025-06-22,SKU009,147,0,7,98
2025-06-29,SKU009,269,0,7,98
2025-07-06,SKU009,195,0,7,98
2025-07-13,SKU009,132,0,7,98
2025-07-20,SKU009,58,144,7,98
2025-07-27,SKU009,199,0,7,98
2025-08-03,SKU009,105,0,7,98
2025-08-10,SKU009,19,171,7,98
2025-08-17,SKU009,0,160,7,98
2025-08-24,SKU009,206,0,7,98
2025-08-31,SKU009,126,0,7,98
2025-09-07,SKU009,277,0,7,98
2025-09-14,SKU009,199,0,7,98
2025-09-21,SKU009,120,0,7,98
2025-09-28,SKU009,45,126,7,98
2025-10-05,SKU009,254,0,7,98
2025-10-12,SKU009,148,0,7,98
2025-10-19,SKU009,51,279,7,98
2025-10-26,SKU009,311,0,7,98
2025-11-02,SKU009,182,0,7,98
2025-11-09,SKU009,78,286,7,98
2025-11-16,SKU009,193,0,7,98
2025-11-23,SKU009,376,0,7,98
2025-11-30,SKU009,264,0,7,98
2025-12-07,SKU009,155,0,7,98
2025-12-14,SKU009,220,0,7,98
2025-12-21,SKU009,130,0,7,98
2025-12-28,SKU009,159,0,7,98
2024-01-07,SKU010,285,0,14,181
2024-01-14,SKU010,205,0,14,181
2024-01-21,SKU010,402,0,14,181
2024-01-28,SKU010,321,0,14,181
2024-02-04,SKU010,239,0,14,181
2024-02-11,SKU010,165,270,14,181
2024-02-18,SKU010,289,0,14,181
2024-02-25,SKU010,210,0,14,181
2024-03-03,SKU010,382,0,14,181
2024-03-10,SKU010,294,0,14,181
2024-03-17,SKU010,213,0,14,181
2024-03-24,SKU010,422,0,14,181
2024-03-31,SKU010,343,0,14,181
2024-04-07,SKU010,257,0,14,181
2024-04-14,SKU010,174,215,14,181
2024-04-21,SKU010,307,0,14,181
2024-04-28,SKU010,217,0,14,181
2024-05-05,SKU010,432,0,14,181
2024-05-12,SKU010,348,0,14,181
2024-05-19,SKU010,263,0,14,181
2024-05-26,SKU010,190,0,14,181
2024-06-02,SKU010,254,0,14,181
2024-06-09,SKU010,419,0,14,181
2024-06-16,SKU010,328,0,14,181
2024-06-23,SKU010,244,0,14,181
2024-06-30,SKU010,316,0,14,181
2024-07-07,SKU010,245,0,14,181
2024-07-14,SKU010,331,0,14,181
2024-07-21,SKU010,249,0,14,181
2024-07-28,SKU010,309,0,14,181
2024-08-04,SKU010,237,0,14,181
2024-08-11,SKU010,439,0,14,181
2024-08-18,SKU010,361,0,14,181
2024-08-25,SKU010,290,0,14,181
2024-09-01,SKU010,210,0,14,181
2024-09-08,SKU010,312,0,14,181
2024-09-15,SKU010,217,0,14,181
2024-09-22,SKU010,366,0,14,181
2024-09-29,SKU010,279,0,14,181
2024-10-06,SKU010,209,0,14,181
2024-10-13,SKU010,135,192,14,181
2024-10-20,SKU010,47,289,14,181
2024-10-27,SKU010,302,0,14,181
2024-11-03,SKU010,217,0,14,181
2024-11-10,SKU010,272,0,14,181
2024-11-17,SKU010,198,0,14,181
2024-11-24,SKU010,271,0,14,181
2024-12-01,SKU010,292,0,14,181
2024-12-08,SKU010,185,0,14,181
2024-12-15,SKU010,93,185,14,181
2024-12-22,SKU010,11,278,14,181
2024-12-29,SKU010,163,0,14,181
2025-01-05,SKU010,86,264,14,181
2025-01-12,SKU010,154,0,14,181
2025-01-19,SKU010,291,0,14,181
2025-01-26,SKU010,218,0,14,181
2025-02-02,SKU010,418,0,14,181
2025-02-09,SKU010,362,0,14,181
2025-02-16,SKU010,272,0,14,181
2025-02-23,SKU010,207,0,14,181
2025-03-02,SKU010,408,0,14,181
2025-03-09,SKU010,331,0,14,181
2025-03-16,SKU010,241,0,14,181
2025-03-23,SKU010,99,268,14,181
2025-03-30,SKU010,197,0,14,181
2025-04-06,SKU010,239,0,14,181
2025-04-13,SKU010,421,0,14,181
2025-04-20,SKU010,343,0,14,181
2025-04-27,SKU010,274,0,14,181
2025-05-04,SKU010,209,0,14,181
2025-05-11,SKU010,148,243,14,181
2025-05-18,SKU010,379,0,14,181
2025-05-25,SKU010,312,0,14,181
2025-06-01,SKU010,243,0,14,181
2025-06-08,SKU010,188,0,14,181
2025-06-15,SKU010,405,0,14,181
2025-06-22,SKU010,298,0,14,181
2025-06-29,SKU010,228,0,14,181
2025-07-06,SKU010,295,0,14,181
2025-07-13,SKU010,226,0,14,181
2025-07-20,SKU010,344,0,14,181
2025-07-27,SKU010,284,0,14,181
2025-08-03,SKU010,213,0,14,181
2025-08-10,SKU010,146,242,14,181
2025-08-17,SKU010,267,0,14,181
2025-08-24,SKU010,197,0,14,181
2025-08-31,SKU010,420,0,14,181
2025-09-07,SKU010,351,0,14,181
2025-09-14,SKU010,276,0,14,181
2025-09-21,SKU010,200,0,14,181
2025-09-28,SKU010,133,295,14,181
2025-10-05,SKU010,45,270,14,181
2025-10-12,SKU010,219,0,14,181
2025-10-19,SKU010,142,229,14,181
2025-10-26,SKU010,313,0,14,181
2025-11-02,SKU010,193,0,14,181
2025-11-09,SKU010,104,254,14,181
2025-11-16,SKU010,161,0,14,181
2025-11-23,SKU010,272,0,14,181
2025-11-30,SKU010,141,127,14,181
2025-12-07,SKU010,25,144,14,181
2025-12-14,SKU010,132,0,14,181
2025-12-21,SKU010,289,0,14,181
2025-12-28,SKU010,182,0,14,181
2024-01-07,SKU011,147,0,4,85
2024-01-14,SKU011,29,272,4,85
2024-01-21,SKU011,231,0,4,85
2024-01-28,SKU011,120,0,4,85
2024-02-04,SKU011,23,322,4,85
2024-02-11,SKU011,232,0,4,85
2024-02-18,SKU011,131,0,4,85
2024-02-25,SKU011,361,0,4,85
2024-03-03,SKU011,260,0,4,85
2024-03-10,SKU011,162,0,4,85
2024-03-17,SKU011,460,0,4,85
2024-03-24,SKU011,360,0,4,85
2024-03-31,SKU011,237,0,4,85
2024-04-07,SKU011,133,0,4,85
2024-04-14,SKU011,454,0,4,85
2024-04-21,SKU011,348,0,4,85
2024-04-28,SKU011,247,0,4,85
2024-05-05,SKU011,119,0,4,85
2024-05-12,SKU011,356,0,4,85
2024-05-19,SKU011,238,0,4,85
2024-05-26,SKU011,126,0,4,85
2024-06-02,SKU011,15,297,4,85
2024-06-09,SKU011,317,0,4,85
2024-06-16,SKU011,210,0,4,85
2024-06-23,SKU011,96,0,4,85
2024-06-30,SKU011,203,0,4,85
2024-07-07,SKU011,105,0,4,85
2024-07-14,SKU011,0,358,4,85
2024-07-21,SKU011,302,0,4,85
2024-07-28,SKU011,206,0,4,85
2024-08-04,SKU011,109,0,4,85
2024-08-11,SKU011,189,0,4,85
2024-08-18,SKU011,69,293,4,85
2024-08-25,SKU011,414,0,4,85
2024-09-01,SKU011,305,0,4,85
2024-09-08,SKU011,188,0,4,85
2024-09-15,SKU011,241,0,4,85
2024-09-22,SKU011,131,0,4,85
2024-09-29,SKU011,29,354,4,85
2024-10-06,SKU011,272,0,4,85
2024-10-13,SKU011,173,0,4,85
2024-10-20,SKU011,419,0,4,85
2024-10-27,SKU011,312,0,4,85
2024-11-03,SKU011,203,0,4,85
2024-11-10,SKU011,275,0,4,85
2024-11-17,SKU011,158,0,4,85
2024-11-24,SKU011,30,359,4,85
2024-12-01,SKU011,251,0,4,85
2024-12-08,SKU011,165,0,4,85
2024-12-15,SKU011,75,274,4,85
2024-12-22,SKU011,0,407,4,85
2024-12-29,SKU011,306,0,4,85
2025-01-05,SKU011,215,0,4,85
2025-01-12,SKU011,120,0,4,85
2025-01-19,SKU011,31,281,4,85
2025-01-26,SKU011,292,0,4,85
2025-02-02,SKU011,197,0,4,85
2025-02-09,SKU011,112,0,4,85
2025-02-16,SKU011,25,190,4,85
2025-02-23,SKU011,0,325,4,85
2025-03-02,SKU011,0,248,4,85
2025-03-09,SKU011,0,379,4,85
2025-03-16,SKU011,315,0,4,85
2025-03-23,SKU011,144,0,4,85
2025-03-30,SKU011,388,0,4,85
2025-04-06,SKU011,271,0,4,85
2025-04-13,SKU011,183,0,4,85
2025-04-20,SKU011,82,182,4,85
2025-04-27,SKU011,371,0,4,85
2025-05-04,SKU011,283,0,4,85
2025-05-11,SKU011,194,0,4,85
2025-05-18,SKU011,108,0,4,85
2025-05-25,SKU011,193,0,4,85
2025-06-01,SKU011,99,0,4,85
2025-06-08,SKU011,0,333,4,85
2025-06-15,SKU011,262,0,4,85
2025-06-22,SKU011,125,0,4,85
2025-06-29,SKU011,375,0,4,85
2025-07-06,SKU011,289,0,4,85
2025-07-13,SKU011,206,0,4,85
2025-07-20,SKU011,126,0,4,85
2025-07-27,SKU011,286,0,4,85
2025-08-03,SKU011,174,0,4,85
2025-08-10,SKU011,390,0,4,85
2025-08-17,SKU011,257,0,4,85
2025-08-24,SKU011,152,0,4,85
2025-08-31,SKU011,411,0,4,85
2025-09-07,SKU011,318,0,4,85
2025-09-14,SKU011,225,0,4,85
2025-09-21,SKU011,124,0,4,85
2025-09-28,SKU011,259,0,4,85
2025-10-05,SKU011,137,0,4,85
2025-10-12,SKU011,359,0,4,85
2025-10-19,SKU011,239,0,4,85
2025-10-26,SKU011,47,206,4,85
2025-11-02,SKU011,392,0,4,85
2025-11-09,SKU011,227,0,4,85
2025-11-16,SKU011,112,0,4,85
2025-11-23,SKU011,0,249,4,85
2025-11-30,SKU011,402,0,4,85
2025-12-07,SKU011,232,0,4,85
2025-12-14,SKU011,123,0,4,85
2025-12-21,SKU011,18,273,4,85
2025-12-28,SKU011,0,287,4,85
2024-01-07,SKU012,50,0,3,17
2024-01-14,SKU012,95,0,3,17
2024-01-21,SKU012,56,0,3,17
2024-01-28,SKU012,24,0,3,17
2024-02-04,SKU012,0,79,3,17
2024-02-11,SKU012,70,0,3,17
2024-02-18,SKU012,34,0,3,17
2024-02-25,SKU012,0,57,3,17
2024-03-03,SKU012,92,0,3,17
2024-03-10,SKU012,57,0,3,17
2024-03-17,SKU012,22,0,3,17
2024-03-24,SKU012,127,0,3,17
2024-03-31,SKU012,95,0,3,17
2024-04-07,SKU012,66,0,3,17
2024-04-14,SKU012,33,0,3,17
2024-04-21,SKU012,0,69,3,17
2024-04-28,SKU012,90,0,3,17
2024-05-05,SKU012,54,0,3,17
2024-05-12,SKU012,21,0,3,17
2024-05-19,SKU012,54,0,3,17
2024-05-26,SKU012,98,0,3,17
2024-06-02,SKU012,68,0,3,17
2024-06-09,SKU012,37,0,3,17
2024-06-16,SKU012,110,0,3,17
2024-06-23,SKU012,72,0,3,17
2024-06-30,SKU012,36,0,3,17
2024-07-07,SKU012,5,66,3,17
2024-07-14,SKU012,0,95,3,17
2024-07-21,SKU012,112,0,3,17
2024-07-28,SKU012,74,0,3,17
2024-08-04,SKU012,39,0,3,17
2024-08-11,SKU012,98,0,3,17
2024-08-18,SKU012,69,0,3,17
2024-08-25,SKU012,34,0,3,17
2024-09-01,SKU012,79,0,3,17
2024-09-08,SKU012,47,0,3,17
2024-09-15,SKU012,67,0,3,17
2024-09-22,SKU012,54,0,3,17
2024-09-29,SKU012,32,0,3,17
2024-10-06,SKU012,0,74,3,17
2024-10-13,SKU012,0,106,3,17
2024-10-20,SKU012,0,128,3,17
2024-10-27,SKU012,108,0,3,17
2024-11-03,SKU012,53,0,3,17
2024-11-10,SKU012,20,0,3,17
2024-11-17,SKU012,70,0,3,17
2024-11-24,SKU012,20,0,3,17
2024-12-01,SKU012,104,0,3,17
2024-12-08,SKU012,66,0,3,17
2024-12-15,SKU012,29,0,3,17
2024-12-22,SKU012,0,117,3,17
2024-12-29,SKU012,0,70,3,17
2025-01-05,SKU012,95,0,3,17
2025-01-12,SKU012,72,0,3,17
2025-01-19,SKU012,47,0,3,17
2025-01-26,SKU012,109,0,3,17
2025-02-02,SKU012,83,0,3,17
2025-02-09,SKU012,53,0,3,17
2025-02-16,SKU012,27,0,3,17
2025-02-23,SKU012,0,66,3,17
2025-03-02,SKU012,91,0,3,17
2025-03-09,SKU012,61,0,3,17
2025-03-16,SKU012,28,0,3,17
2025-03-23,SKU012,75,0,3,17
2025-03-30,SKU012,41,0,3,17
2025-04-06,SKU012,98,0,3,17
2025-04-13,SKU012,66,0,3,17
2025-04-20,SKU012,39,0,3,17
2025-04-27,SKU012,11,86,3,17
2025-05-04,SKU012,99,0,3,17
2025-05-11,SKU012,63,0,3,17
2025-05-18,SKU012,34,0,3,17
2025-05-25,SKU012,114,0,3,17
2025-06-01,SKU012,90,0,3,17
2025-06-08,SKU012,66,0,3,17
2025-06-15,SKU012,31,0,3,17
2025-06-22,SKU012,97,0,3,17
2025-06-29,SKU012,76,0,3,17
2025-07-06,SKU012,55,0,3,17
2025-07-13,SKU012,31,0,3,17
2025-07-20,SKU012,74,0,3,17
2025-07-27,SKU012,42,0,3,17
2025-08-03,SKU012,73,0,3,17
2025-08-10,SKU012,45,0,3,17
2025-08-17,SKU012,3,60,3,17
2025-08-24,SKU012,104,0,3,17
2025-08-31,SKU012,74,0,3,17
2025-09-07,SKU012,46,0,3,17
2025-09-14,SKU012,19,0,3,17
2025-09-21,SKU012,110,0,3,17
2025-09-28,SKU012,82,0,3,17
2025-10-05,SKU012,53,0,3,17
2025-10-12,SKU012,19,0,3,17
2025-10-19,SKU012,93,0,3,17
2025-10-26,SKU012,35,0,3,17
2025-11-02,SKU012,85,0,3,17
2025-11-09,SKU012,41,0,3,17
2025-11-16,SKU012,0,70,3,17
2025-11-23,SKU012,128,0,3,17
2025-11-30,SKU012,67,0,3,17
2025-12-07,SKU012,11,75,3,17
2025-12-14,SKU012,73,0,3,17
2025-12-21,SKU012,41,0,3,17
2025-12-28,SKU012,8,116,3,17
2024-01-07,SKU013,72,0,4,26
2024-01-14,SKU013,35,0,4,26
2024-01-21,SKU013,0,117,4,26
2024-01-28,SKU013,0,65,4,26
2024-02-04,SKU013,0,137,4,26
2024-02-11,SKU013,0,124,4,26
2024-02-18,SKU013,0,158,4,26
2024-02-25,SKU013,148,0,4,26
2024-03-03,SKU013,100,0,4,26
2024-03-10,SKU013,62,0,4,26
2024-03-17,SKU013,139,0,4,26
2024-03-24,SKU013,90,0,4,26
2024-03-31,SKU013,44,0,4,26
2024-04-07,SKU013,1,160,4,26
2024-04-14,SKU013,0,88,4,26
2024-04-21,SKU013,0,80,4,26
2024-04-28,SKU013,0,102,4,26
2024-05-05,SKU013,115,0,4,26
2024-05-12,SKU013,74,0,4,26
2024-05-19,SKU013,33,0,4,26
2024-05-26,SKU013,150,0,4,26
2024-06-02,SKU013,101,0,4,26
2024-06-09,SKU013,64,0,4,26
2024-06-16,SKU013,179,0,4,26
2024-06-23,SKU013,130,0,4,26
2024-06-30,SKU013,89,0,4,26
2024-07-07,SKU013,50,0,4,26
2024-07-14,SKU013,12,105,4,26
2024-07-21,SKU013,96,0,4,26
2024-07-28,SKU013,56,0,4,26
2024-08-04,SKU013,14,84,4,26
2024-08-11,SKU013,0,100,4,26
2024-08-18,SKU013,105,0,4,26
2024-08-25,SKU013,67,0,4,26
2024-09-01,SKU013,187,0,4,26
2024-09-08,SKU013,145,0,4,26
2024-09-15,SKU013,106,0,4,26
2024-09-22,SKU013,65,0,4,26
2024-09-29,SKU013,18,110,4,26
2024-10-06,SKU013,84,0,4,26
2024-10-13,SKU013,43,0,4,26
2024-10-20,SKU013,104,0,4,26
2024-10-27,SKU013,58,0,4,26
2024-11-03,SKU013,16,155,4,26
2024-11-10,SKU013,0,84,4,26
2024-11-17,SKU013,137,0,4,26
2024-11-24,SKU013,97,0,4,26
2024-12-01,SKU013,52,0,4,26
2024-12-08,SKU013,173,0,4,26
2024-12-15,SKU013,126,0,4,26
2024-12-22,SKU013,81,0,4,26
2024-12-29,SKU013,50,0,4,26
2025-01-05,SKU013,8,100,4,26
2025-01-12,SKU013,159,0,4,26
2025-01-19,SKU013,121,0,4,26
2025-01-26,SKU013,84,0,4,26
2025-02-02,SKU013,50,0,4,26
2025-02-09,SKU013,179,0,4,26
2025-02-16,SKU013,147,0,4,26
2025-02-23,SKU013,109,0,4,26
2025-03-02,SKU013,80,0,4,26
2025-03-09,SKU013,44,0,4,26
2025-03-16,SKU013,85,0,4,26
2025-03-23,SKU013,27,0,4,26
2025-03-30,SKU013,0,97,4,26
2025-04-06,SKU013,0,113,4,26
2025-04-13,SKU013,83,0,4,26
2025-04-20,SKU013,37,0,4,26
2025-04-27,SKU013,3,81,4,26
2025-05-04,SKU013,81,0,4,26
2025-05-11,SKU013,51,0,4,26
2025-05-18,SKU013,129,0,4,26
2025-05-25,SKU013,101,0,4,26
2025-06-01,SKU013,61,0,4,26
2025-06-08,SKU013,26,132,4,26
2025-06-15,SKU013,147,0,4,26
2025-06-22,SKU013,107,0,4,26
2025-06-29,SKU013,77,0,4,26
2025-07-06,SKU013,30,0,4,26
2025-07-13,SKU013,0,69,4,26
2025-07-20,SKU013,0,145,4,26
2025-07-27,SKU013,94,0,4,26
2025-08-03,SKU013,61,0,4,26
2025-08-10,SKU013,103,0,4,26
2025-08-17,SKU013,44,0,4,26
2025-08-24,SKU013,0,160,4,26
2025-08-31,SKU013,0,142,4,26
2025-09-07,SKU013,69,0,4,26
2025-09-14,SKU013,31,0,4,26
2025-09-21,SKU013,0,94,4,26
2025-09-28,SKU013,0,95,4,26
2025-10-05,SKU013,147,0,4,26
2025-10-12,SKU013,97,0,4,26
2025-10-19,SKU013,43,0,4,26
2025-10-26,SKU013,0,129,4,26
2025-11-02,SKU013,141,0,4,26
2025-11-09,SKU013,83,0,4,26
2025-11-16,SKU013,45,0,4,26
2025-11-23,SKU013,0,100,4,26
2025-11-30,SKU013,0,155,4,26
2025-12-07,SKU013,136,0,4,26
2025-12-14,SKU013,94,0,4,26
2025-12-21,SKU013,54,0,4,26
2025-12-28,SKU013,150,0,4,26
2024-01-07,SKU014,193,0,11,152
2024-01-14,SKU014,286,0,11,152
2024-01-21,SKU014,220,0,11,152
2024-01-28,SKU014,146,253,11,152
2024-02-04,SKU014,268,0,11,152
2024-02-11,SKU014,201,0,11,152
2024-02-18,SKU014,388,0,11,152
2024-02-25,SKU014,315,0,11,152
2024-03-03,SKU014,234,0,11,152
2024-03-10,SKU014,169,0,11,152
2024-03-17,SKU014,278,0,11,152
2024-03-24,SKU014,200,0,11,152
2024-03-31,SKU014,247,0,11,152
2024-04-07,SKU014,166,0,11,152
2024-04-14,SKU014,100,149,11,152
2024-04-21,SKU014,257,0,11,152
2024-04-28,SKU014,184,0,11,152
2024-05-05,SKU014,335,0,11,152
2024-05-12,SKU014,256,0,11,152
2024-05-19,SKU014,182,0,11,152
2024-05-26,SKU014,308,0,11,152
2024-06-02,SKU014,239,0,11,152
2024-06-09,SKU014,164,0,11,152
2024-06-16,SKU014,218,0,11,152
2024-06-23,SKU014,154,0,11,152
2024-06-30,SKU014,84,255,11,152
2024-07-07,SKU014,170,0,11,152
2024-07-14,SKU014,104,167,11,152
2024-07-21,SKU014,161,0,11,152
2024-07-28,SKU014,279,0,11,152
2024-08-04,SKU014,208,0,11,152
2024-08-11,SKU014,340,0,11,152
2024-08-18,SKU014,261,0,11,152
2024-08-25,SKU014,194,0,11,152
2024-09-01,SKU014,363,0,11,152
2024-09-08,SKU014,281,0,11,152
2024-09-15,SKU014,218,0,11,152
2024-09-22,SKU014,153,0,11,152
2024-09-29,SKU014,74,194,11,152
2024-10-06,SKU014,3,175,11,152
2024-10-13,SKU014,151,0,11,152
2024-10-20,SKU014,260,0,11,152
